subject,draw,n_train,n_test,pipeline,group,accuracy,best
22,0,80,40,quantum/QRE-RBF-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,0,80,40,quantum/HS-overlap-ref-SVM,quantum,0.6,"{""clf__C"": 10.0}"
22,0,80,40,quantum/Fidelity-ref-SVM,quantum,0.575,"{""clf__C"": 10.0}"
22,0,80,40,quantum/HS-RBF-ref-SVM,quantum,0.5,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,0,80,40,quantum/Bures-RBF-ref-SVM,quantum,0.55,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,0,80,40,quantum/QRE-RBF-ref-SVM,quantum,0.525,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,0,160,40,classical/TS+LR,classical,0.625,"{""clf__C"": 0.1}"
22,0,160,40,classical/MDM,classical,0.625,{}
22,0,160,40,classical/CSP+LDA,classical,0.55,"{""csp__nfilter"": 6}"
22,0,160,40,control/riemann-kernel-SVM,control,0.575,"{""clf__C"": 10.0}"
22,0,160,40,control/logeuclid-kernel-SVM,control,0.575,"{""clf__C"": 10.0}"
22,0,160,40,quantum/HS-overlap-SVM,quantum,0.525,"{""clf__C"": 0.1}"
22,0,160,40,quantum/Fidelity-SVM,quantum,0.6,"{""clf__C"": 10.0}"
22,0,160,40,quantum/HS-RBF-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 4.0}"
22,0,160,40,quantum/Bures-RBF-SVM,quantum,0.7,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,0,160,40,quantum/QRE-RBF-SVM,quantum,0.675,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,0,160,40,quantum/HS-overlap-ref-SVM,quantum,0.55,"{""clf__C"": 10.0}"
22,0,160,40,quantum/Fidelity-ref-SVM,quantum,0.55,"{""clf__C"": 10.0}"
22,0,160,40,quantum/HS-RBF-ref-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,0,160,40,quantum/Bures-RBF-ref-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,0,160,40,quantum/QRE-RBF-ref-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,10,40,classical/TS+LR,classical,0.375,"{""clf__C"": 0.1}"
22,1,10,40,classical/MDM,classical,0.45,{}
22,1,10,40,classical/CSP+LDA,classical,0.45,"{""csp__nfilter"": 2}"
22,1,10,40,control/riemann-kernel-SVM,control,0.45,"{""clf__C"": 1.0}"
22,1,10,40,control/logeuclid-kernel-SVM,control,0.4,"{""clf__C"": 1.0}"
22,1,10,40,quantum/HS-overlap-SVM,quantum,0.5,"{""clf__C"": 0.1}"
22,1,10,40,quantum/Fidelity-SVM,quantum,0.5,"{""clf__C"": 0.1}"
22,1,10,40,quantum/HS-RBF-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,10,40,quantum/Bures-RBF-SVM,quantum,0.5,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,10,40,quantum/QRE-RBF-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,10,40,quantum/HS-overlap-ref-SVM,quantum,0.5,"{""clf__C"": 10.0}"
22,1,10,40,quantum/Fidelity-ref-SVM,quantum,0.6,"{""clf__C"": 10.0}"
22,1,10,40,quantum/HS-RBF-ref-SVM,quantum,0.5,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,10,40,quantum/Bures-RBF-ref-SVM,quantum,0.5,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,10,40,quantum/QRE-RBF-ref-SVM,quantum,0.525,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,20,40,classical/TS+LR,classical,0.45,"{""clf__C"": 0.1}"
22,1,20,40,classical/MDM,classical,0.3,{}
22,1,20,40,classical/CSP+LDA,classical,0.4,"{""csp__nfilter"": 2}"
22,1,20,40,control/riemann-kernel-SVM,control,0.45,"{""clf__C"": 1.0}"
22,1,20,40,control/logeuclid-kernel-SVM,control,0.575,"{""clf__C"": 10.0}"
22,1,20,40,quantum/HS-overlap-SVM,quantum,0.5,"{""clf__C"": 0.1}"
22,1,20,40,quantum/Fidelity-SVM,quantum,0.55,"{""clf__C"": 0.1}"
22,1,20,40,quantum/HS-RBF-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,20,40,quantum/Bures-RBF-SVM,quantum,0.625,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,20,40,quantum/QRE-RBF-SVM,quantum,0.675,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,1,20,40,quantum/HS-overlap-ref-SVM,quantum,0.6,"{""clf__C"": 10.0}"
22,1,20,40,quantum/Fidelity-ref-SVM,quantum,0.55,"{""clf__C"": 10.0}"
22,1,20,40,quantum/HS-RBF-ref-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,20,40,quantum/Bures-RBF-ref-SVM,quantum,0.55,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,20,40,quantum/QRE-RBF-ref-SVM,quantum,0.55,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,40,40,classical/TS+LR,classical,0.575,"{""clf__C"": 10.0}"
22,1,40,40,classical/MDM,classical,0.4,{}
22,1,40,40,classical/CSP+LDA,classical,0.5,"{""csp__nfilter"": 6}"
22,1,40,40,control/riemann-kernel-SVM,control,0.575,"{""clf__C"": 10.0}"
22,1,40,40,control/logeuclid-kernel-SVM,control,0.575,"{""clf__C"": 10.0}"
22,1,40,40,quantum/HS-overlap-SVM,quantum,0.525,"{""clf__C"": 10.0}"
22,1,40,40,quantum/Fidelity-SVM,quantum,0.575,"{""clf__C"": 10.0}"
22,1,40,40,quantum/HS-RBF-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,1,40,40,quantum/Bures-RBF-SVM,quantum,0.675,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,40,40,quantum/QRE-RBF-SVM,quantum,0.675,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,40,40,quantum/HS-overlap-ref-SVM,quantum,0.625,"{""clf__C"": 10.0}"
22,1,40,40,quantum/Fidelity-ref-SVM,quantum,0.525,"{""clf__C"": 10.0}"
22,1,40,40,quantum/HS-RBF-ref-SVM,quantum,0.625,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,40,40,quantum/Bures-RBF-ref-SVM,quantum,0.625,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,40,40,quantum/QRE-RBF-ref-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,80,40,classical/TS+LR,classical,0.625,"{""clf__C"": 10.0}"
22,1,80,40,classical/MDM,classical,0.45,{}
22,1,80,40,classical/CSP+LDA,classical,0.4,"{""csp__nfilter"": 2}"
22,1,80,40,control/riemann-kernel-SVM,control,0.575,"{""clf__C"": 10.0}"
22,1,80,40,control/logeuclid-kernel-SVM,control,0.475,"{""clf__C"": 10.0}"
22,1,80,40,quantum/HS-overlap-SVM,quantum,0.525,"{""clf__C"": 10.0}"
22,1,80,40,quantum/Fidelity-SVM,quantum,0.575,"{""clf__C"": 10.0}"
22,1,80,40,quantum/HS-RBF-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,1,80,40,quantum/Bures-RBF-SVM,quantum,0.7,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,80,40,quantum/QRE-RBF-SVM,quantum,0.625,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,1,80,40,quantum/HS-overlap-ref-SVM,quantum,0.525,"{""clf__C"": 10.0}"
22,1,80,40,quantum/Fidelity-ref-SVM,quantum,0.525,"{""clf__C"": 10.0}"
22,1,80,40,quantum/HS-RBF-ref-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,80,40,quantum/Bures-RBF-ref-SVM,quantum,0.625,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,1,80,40,quantum/QRE-RBF-ref-SVM,quantum,0.625,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,1,160,40,classical/TS+LR,classical,0.625,"{""clf__C"": 0.1}"
22,1,160,40,classical/MDM,classical,0.625,{}
22,1,160,40,classical/CSP+LDA,classical,0.55,"{""csp__nfilter"": 6}"
22,1,160,40,control/riemann-kernel-SVM,control,0.575,"{""clf__C"": 10.0}"
22,1,160,40,control/logeuclid-kernel-SVM,control,0.575,"{""clf__C"": 10.0}"
22,1,160,40,quantum/HS-overlap-SVM,quantum,0.525,"{""clf__C"": 0.1}"
22,1,160,40,quantum/Fidelity-SVM,quantum,0.6,"{""clf__C"": 10.0}"
22,1,160,40,quantum/HS-RBF-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 4.0}"
22,1,160,40,quantum/Bures-RBF-SVM,quantum,0.7,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,1,160,40,quantum/QRE-RBF-SVM,quantum,0.675,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,1,160,40,quantum/HS-overlap-ref-SVM,quantum,0.55,"{""clf__C"": 10.0}"
22,1,160,40,quantum/Fidelity-ref-SVM,quantum,0.55,"{""clf__C"": 10.0}"
22,1,160,40,quantum/HS-RBF-ref-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,1,160,40,quantum/Bures-RBF-ref-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,1,160,40,quantum/QRE-RBF-ref-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,2,10,40,classical/TS+LR,classical,0.35,"{""clf__C"": 0.1}"
22,2,10,40,classical/MDM,classical,0.4,{}
22,2,10,40,classical/CSP+LDA,classical,0.45,"{""csp__nfilter"": 6}"
22,2,10,40,control/riemann-kernel-SVM,control,0.375,"{""clf__C"": 10.0}"
22,2,10,40,control/logeuclid-kernel-SVM,control,0.4,"{""clf__C"": 1.0}"
22,2,10,40,quantum/HS-overlap-SVM,quantum,0.575,"{""clf__C"": 0.1}"
22,2,10,40,quantum/Fidelity-SVM,quantum,0.475,"{""clf__C"": 0.1}"
22,2,10,40,quantum/HS-RBF-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 4.0}"
22,2,10,40,quantum/Bures-RBF-SVM,quantum,0.55,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,10,40,quantum/QRE-RBF-SVM,quantum,0.5,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,10,40,quantum/HS-overlap-ref-SVM,quantum,0.45,"{""clf__C"": 0.1}"
22,2,10,40,quantum/Fidelity-ref-SVM,quantum,0.4,"{""clf__C"": 0.1}"
22,2,10,40,quantum/HS-RBF-ref-SVM,quantum,0.5,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,2,10,40,quantum/Bures-RBF-ref-SVM,quantum,0.475,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,2,10,40,quantum/QRE-RBF-ref-SVM,quantum,0.475,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,2,20,40,classical/TS+LR,classical,0.45,"{""clf__C"": 1.0}"
22,2,20,40,classical/MDM,classical,0.4,{}
22,2,20,40,classical/CSP+LDA,classical,0.425,"{""csp__nfilter"": 2}"
22,2,20,40,control/riemann-kernel-SVM,control,0.475,"{""clf__C"": 10.0}"
22,2,20,40,control/logeuclid-kernel-SVM,control,0.475,"{""clf__C"": 10.0}"
22,2,20,40,quantum/HS-overlap-SVM,quantum,0.5,"{""clf__C"": 0.1}"
22,2,20,40,quantum/Fidelity-SVM,quantum,0.5,"{""clf__C"": 10.0}"
22,2,20,40,quantum/HS-RBF-SVM,quantum,0.475,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,20,40,quantum/Bures-RBF-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,20,40,quantum/QRE-RBF-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,20,40,quantum/HS-overlap-ref-SVM,quantum,0.575,"{""clf__C"": 10.0}"
22,2,20,40,quantum/Fidelity-ref-SVM,quantum,0.575,"{""clf__C"": 0.1}"
22,2,20,40,quantum/HS-RBF-ref-SVM,quantum,0.625,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,20,40,quantum/Bures-RBF-ref-SVM,quantum,0.65,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,20,40,quantum/QRE-RBF-ref-SVM,quantum,0.675,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,40,40,classical/TS+LR,classical,0.5,"{""clf__C"": 10.0}"
22,2,40,40,classical/MDM,classical,0.4,{}
22,2,40,40,classical/CSP+LDA,classical,0.475,"{""csp__nfilter"": 2}"
22,2,40,40,control/riemann-kernel-SVM,control,0.525,"{""clf__C"": 10.0}"
22,2,40,40,control/logeuclid-kernel-SVM,control,0.5,"{""clf__C"": 10.0}"
22,2,40,40,quantum/HS-overlap-SVM,quantum,0.55,"{""clf__C"": 10.0}"
22,2,40,40,quantum/Fidelity-SVM,quantum,0.525,"{""clf__C"": 10.0}"
22,2,40,40,quantum/HS-RBF-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,40,40,quantum/Bures-RBF-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,40,40,quantum/QRE-RBF-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,40,40,quantum/HS-overlap-ref-SVM,quantum,0.55,"{""clf__C"": 10.0}"
22,2,40,40,quantum/Fidelity-ref-SVM,quantum,0.55,"{""clf__C"": 10.0}"
22,2,40,40,quantum/HS-RBF-ref-SVM,quantum,0.5,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,40,40,quantum/Bures-RBF-ref-SVM,quantum,0.5,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,40,40,quantum/QRE-RBF-ref-SVM,quantum,0.525,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,2,80,40,classical/TS+LR,classical,0.575,"{""clf__C"": 1.0}"
22,2,80,40,classical/MDM,classical,0.6,{}
22,2,80,40,classical/CSP+LDA,classical,0.55,"{""csp__nfilter"": 2}"
22,2,80,40,control/riemann-kernel-SVM,control,0.575,"{""clf__C"": 10.0}"
22,2,80,40,control/logeuclid-kernel-SVM,control,0.525,"{""clf__C"": 10.0}"
22,2,80,40,quantum/HS-overlap-SVM,quantum,0.55,"{""clf__C"": 10.0}"
22,2,80,40,quantum/Fidelity-SVM,quantum,0.55,"{""clf__C"": 10.0}"
22,2,80,40,quantum/HS-RBF-SVM,quantum,0.55,"{""clf__C"": 10.0, ""clf__gamma_mult"": 4.0}"
22,2,80,40,quantum/Bures-RBF-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,80,40,quantum/QRE-RBF-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,80,40,quantum/HS-overlap-ref-SVM,quantum,0.5,"{""clf__C"": 10.0}"
22,2,80,40,quantum/Fidelity-ref-SVM,quantum,0.525,"{""clf__C"": 10.0}"
22,2,80,40,quantum/HS-RBF-ref-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,80,40,quantum/Bures-RBF-ref-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,80,40,quantum/QRE-RBF-ref-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,160,40,classical/TS+LR,classical,0.625,"{""clf__C"": 0.1}"
22,2,160,40,classical/MDM,classical,0.625,{}
22,2,160,40,classical/CSP+LDA,classical,0.55,"{""csp__nfilter"": 6}"
22,2,160,40,control/riemann-kernel-SVM,control,0.575,"{""clf__C"": 10.0}"
22,2,160,40,control/logeuclid-kernel-SVM,control,0.575,"{""clf__C"": 10.0}"
22,2,160,40,quantum/HS-overlap-SVM,quantum,0.525,"{""clf__C"": 0.1}"
22,2,160,40,quantum/Fidelity-SVM,quantum,0.6,"{""clf__C"": 10.0}"
22,2,160,40,quantum/HS-RBF-SVM,quantum,0.575,"{""clf__C"": 10.0, ""clf__gamma_mult"": 4.0}"
22,2,160,40,quantum/Bures-RBF-SVM,quantum,0.7,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,160,40,quantum/QRE-RBF-SVM,quantum,0.675,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,160,40,quantum/HS-overlap-ref-SVM,quantum,0.55,"{""clf__C"": 10.0}"
22,2,160,40,quantum/Fidelity-ref-SVM,quantum,0.55,"{""clf__C"": 10.0}"
22,2,160,40,quantum/HS-RBF-ref-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,2,160,40,quantum/Bures-RBF-ref-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,2,160,40,quantum/QRE-RBF-ref-SVM,quantum,0.6,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,3,10,40,classical/TS+LR,classical,0.6,"{""clf__C"": 0.1}"
22,3,10,40,classical/MDM,classical,0.6,{}
22,3,10,40,classical/CSP+LDA,classical,0.675,"{""csp__nfilter"": 2}"
22,3,10,40,control/riemann-kernel-SVM,control,0.575,"{""clf__C"": 1.0}"
22,3,10,40,control/logeuclid-kernel-SVM,control,0.55,"{""clf__C"": 10.0}"
22,3,10,40,quantum/HS-overlap-SVM,quantum,0.425,"{""clf__C"": 0.1}"
22,3,10,40,quantum/Fidelity-SVM,quantum,0.6,"{""clf__C"": 0.1}"
22,3,10,40,quantum/HS-RBF-SVM,quantum,0.5,"{""clf__C"": 0.1, ""clf__gamma_mult"": 0.25}"
22,3,10,40,quantum/Bures-RBF-SVM,quantum,0.55,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,3,10,40,quantum/QRE-RBF-SVM,quantum,0.5,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,3,10,40,quantum/HS-overlap-ref-SVM,quantum,0.65,"{""clf__C"": 10.0}"
22,3,10,40,quantum/Fidelity-ref-SVM,quantum,0.55,"{""clf__C"": 10.0}"
22,3,10,40,quantum/HS-RBF-ref-SVM,quantum,0.675,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,3,10,40,quantum/Bures-RBF-ref-SVM,quantum,0.7,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,3,10,40,quantum/QRE-RBF-ref-SVM,quantum,0.65,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,3,20,40,classical/TS+LR,classical,0.625,"{""clf__C"": 0.1}"
22,3,20,40,classical/MDM,classical,0.7,{}
22,3,20,40,classical/CSP+LDA,classical,0.7,"{""csp__nfilter"": 6}"
22,3,20,40,control/riemann-kernel-SVM,control,0.65,"{""clf__C"": 10.0}"
22,3,20,40,control/logeuclid-kernel-SVM,control,0.6,"{""clf__C"": 10.0}"
22,3,20,40,quantum/HS-overlap-SVM,quantum,0.425,"{""clf__C"": 0.1}"
22,3,20,40,quantum/Fidelity-SVM,quantum,0.6,"{""clf__C"": 0.1}"
22,3,20,40,quantum/HS-RBF-SVM,quantum,0.45,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,3,20,40,quantum/Bures-RBF-SVM,quantum,0.55,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,3,20,40,quantum/QRE-RBF-SVM,quantum,0.525,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,3,20,40,quantum/HS-overlap-ref-SVM,quantum,0.775,"{""clf__C"": 10.0}"
22,3,20,40,quantum/Fidelity-ref-SVM,quantum,0.725,"{""clf__C"": 10.0}"
22,3,20,40,quantum/HS-RBF-ref-SVM,quantum,0.775,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,3,20,40,quantum/Bures-RBF-ref-SVM,quantum,0.725,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,3,20,40,quantum/QRE-RBF-ref-SVM,quantum,0.7,"{""clf__C"": 10.0, ""clf__gamma_mult"": 0.25}"
22,3,40,40,classical/TS+LR,classical,0.575,"{""clf__C"": 1.0}"
22,3,40,40,classical/MDM,classical,0.625,{}
22,3,40,40,classical/CSP+LDA,classical,0.525,"{""csp__nfilter"": 6}"
22,3,40,40,control/riemann-kernel-SVM,control,0.475,"{""clf__C"": 10.0}"
22,3,40,40,control/logeuclid-kernel-SVM,control,0.525,"{""clf__C"": 10.0}"
22,3,40,40,quantum/HS-overlap-SVM,quantum,0.5,"{""clf__C"": 0.1}"
22,3,40,40,quantum/Fidelity-SVM,quantum,0.55,"{""clf__C"": 0.1}"
22,3,40,40,quantum/HS-RBF-SVM,quantum,0.45,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
22,3,40,40,quantum/Bures-RBF-SVM,quantum,0.525,"{""clf__C"": 10.0, ""clf__gamma_mult"": 1.0}"
